iris_id,commune_name,place_in_commune,taux_bas_revenus_pct,revenu_q1_eur,revenu_median_eur,revenu_q3_eur,revenu_d1_eur,revenu_d9_eur,part_revenus_activite_pct,part_pensions_pct,part_revenus_patrimoine_pct,part_prestations_sociales_pct,part_prestations_familiales_pct,part_minima_sociaux_pct,part_prestations_logement_pct,part_impots_pct
353600103,Vitré,Villaudin-Le Val,12.0,17720.0,22730.0,29710.0,13070.0,40080.0,83.1,18.5,7.7,6.3,1.6,3.3,1.4,-15.6
353600104,Vitré,La Grange-Plague,7.0,19270.0,23830.0,30080.0,15290.0,38370.0,70.1,31.7,9.6,3.9,2.0,1.3,0.6,-15.3
353600105,Vitré,La Motte-Saint-Étienne,15.0,16210.0,22200.0,29250.0,11510.0,38920.0,66.8,34.1,7.0,6.7,2.1,3.3,1.3,-14.6
353600106,Vitré,Champ de Foire-La Fleuriais,9.0,18560.0,23810.0,30750.0,14330.0,41250.0,69.9,30.5,11.6,4.0,1.2,1.9,0.9,-16.0
353600107,Vitré,Pavillon-Maisons Rouges,21.0,15010.0,20900.0,27770.0,10830.0,36380.0,68.8,28.7,7.6,8.7,2.8,4.1,1.8,-13.8
360440101,Châteauroux,Centre Ville Nord,19.0,15360.0,22810.0,34850.0,11090.0,50930.0,73.7,29.8,13.5,6.1,1.0,3.4,1.7,-23.1
360440102,Châteauroux,Centre Ville Sud,16.0,16340.0,22310.0,29730.0,11830.0,38860.0,63.7,36.2,8.5,7.1,1.6,3.8,1.7,-15.5
360440103,Châteauroux,Centre Ville les Marins,16.0,16590.0,21850.0,28410.0,12000.0,35580.0,68.6,33.3,7.0,6.3,1.6,3.2,1.5,-15.2
360440201,Châteauroux,Beaulieu Ouest,18.0,15640.0,20780.0,26080.0,11600.0,32350.0,62.5,38.0,3.8,8.3,1.6,4.7,2.0,-12.6
360440202,Châteauroux,Beaulieu Est,47.0,10800.0,14170.0,19110.0,8290.0,25150.0,52.0,30.6,3.3,23.0,4.1,13.0,5.9,-8.9
360440301,Châteauroux,Touvent 1,13.0,17830.0,22720.0,28330.0,13070.0,34990.0,71.9,30.7,6.3,5.5,1.9,2.5,1.1,-14.4
360440302,Châteauroux,Touvent 2,25.0,14060.0,20800.0,27090.0,10440.0,34180.0,61.3,39.2,4.5,8.7,3.0,3.9,1.8,-13.7
360440401,Châteauroux,Les Grands Champs Est,19.0,15350.0,20810.0,27460.0,11310.0,34590.0,73.9,28.1,5.2,7.7,2.8,3.5,1.4,-14.9
360440402,Châteauroux,Les Grands Champs Ouest,17.0,15680.0,20460.0,25460.0,11530.0,31230.0,68.3,32.4,3.5,8.0,2.2,4.2,1.6,-12.2
360440501,Châteauroux,Saint-Jean Est et Nord,41.0,11300.0,16050.0,22860.0,8840.0,29590.0,52.7,36.4,5.0,17.0,4.2,8.9,3.9,-11.1
360440503,Châteauroux,Saint-Jean Sud 2,45.0,11300.0,14710.0,19410.0,8840.0,24970.0,53.5,29.1,2.3,23.6,4.7,13.3,5.6,-8.5
360440602,Châteauroux,L'Omelon-Belle Étoile,14.0,17220.0,22660.0,29640.0,12460.0,35250.0,61.0,42.1,6.1,5.4,1.7,2.7,1.0,-14.6
360440701,Châteauroux,Bitray-le Fontchoir,17.0,15660.0,21030.0,26220.0,11990.0,32340.0,67.1,34.1,4.0,7.6,2.5,3.7,1.4,-12.8
360440801,Châteauroux,Saint-Denis Nord,22.0,14750.0,20600.0,27030.0,10280.0,35590.0,67.0,32.8,5.7,9.0,1.8,5.0,2.2,-14.5
360440802,Châteauroux,Saint-Denis Sud,13.0,17870.0,24010.0,30910.0,12010.0,40660.0,73.2,30.5,8.1,5.1,1.2,2.6,1.3,-16.9
360440901,Châteauroux,Vaugirard-Belle Isle,27.0,13430.0,19830.0,26790.0,9910.0,34930.0,61.1,35.5,8.5,9.3,2.7,4.7,1.9,-14.4
360441001,Châteauroux,Saint-Christophe-Les Rocheforts,19.0,15270.0,20910.0,26600.0,11410.0,33310.0,58.2,40.6,6.3,8.3,1.9,4.5,1.9,-13.4
360441101,Châteauroux,La Pointerie-La Bourie,9.0,18350.0,22890.0,28580.0,13850.0,36380.0,59.5,44.6,7.1,4.7,1.3,2.5,0.9,-15.9
360441201,Châteauroux,Saint-Jacques-Le Grand Poirier,26.0,13580.0,18940.0,24650.0,9810.0,31190.0,46.0,48.4,5.2,11.3,2.8,6.2,2.3,-10.9
360630101,Déols,Ouest,3.0,20200.0,25080.0,30890.0,16550.0,39470.0,68.1,38.3,5.5,3.3,1.3,1.4,0.6,-15.2
360630102,Déols,Nord,11.0,17410.0,22060.0,27420.0,13530.0,33700.0,67.2,34.8,5.4,5.6,1.9,2.6,1.1,-13.0
360630103,Déols,Est,9.0,18440.0,22530.0,27570.0,14090.0,33180.0,60.0,42.6,5.4,5.4,1.2,3.3,0.9,-13.4
360630104,Déols,Sud,27.0,13530.0,18410.0,23810.0,9890.0,29300.0,60.0,34.4,3.7,12.5,2.7,6.9,2.9,-10.6
360880101,Issoudun,Centre Ville,19.0,15330.0,21430.0,29190.0,11250.0,39140.0,60.8,33.9,12.4,8.5,1.4,5.0,2.1,-15.6
360880102,Issoudun,Faubourg Saint-Paterne,17.0,15260.0,19270.0,24390.0,12360.0,29760.0,58.4,39.9,4.2,8.9,2.0,5.0,1.9,-11.4
360880103,Issoudun,Faubourg Saint-Martin,17.0,16110.0,21210.0,26700.0,12070.0,33530.0,64.4,33.0,9.4,6.9,1.3,4.1,1.5,-13.7
360880104,Issoudun,Bel-Air,28.0,13300.0,18010.0,22670.0,10090.0,28150.0,49.5,41.4,3.5,14.8,3.0,8.6,3.2,-9.2
360880105,Issoudun,Faubourg de Rome,15.0,16390.0,21270.0,27350.0,12420.0,34800.0,62.3,38.9,6.8,6.2,1.5,3.4,1.3,-14.2
360880106,Issoudun,Courronne,9.0,18190.0,22710.0,28520.0,13890.0,36210.0,62.8,40.0,6.7,4.0,1.5,1.8,0.7,-13.5
361590101,Poinçonnet,Le Bourg et Zone Agglomérée,5.0,21140.0,25780.0,32630.0,17100.0,40800.0,66.0,39.6,8.7,2.5,1.1,1.0,0.4,-16.8
361590102,Poinçonnet,Les Écarts,6.0,20280.0,25210.0,31050.0,15730.0,37990.0,69.8,36.8,5.8,3.6,1.6,1.4,0.6,-16.0
370030101,Amboise,Nord-Nord-Est,12.0,17220.0,22940.0,30560.0,12670.0,40280.0,64.4,37.5,9.2,4.5,1.5,2.1,0.9,-15.6
370030102,Amboise,Centre 1,15.0,16360.0,22040.0,28980.0,12170.0,38220.0,54.7,47.0,8.5,5.2,1.2,2.8,1.2,-15.4
370030103,Amboise,Est-Sud Est,21.0,14710.0,20420.0,25570.0,10950.0,32740.0,74.8,24.7,4.3,9.4,3.9,3.8,1.7,-13.2
370030104,Amboise,Centre 2,25.0,13800.0,19520.0,27250.0,10250.0,35390.0,56.2,41.5,6.7,8.9,2.3,4.6,2.0,-13.3
370030105,Amboise,Ouest Sud-Ouest,7.0,20290.0,26160.0,34130.0,15520.0,44410.0,66.3,38.5,9.8,2.7,1.1,1.1,0.5,-17.3
370180101,Ballan-Miré,Ouest Ville,4.0,21180.0,26700.0,33860.0,16550.0,44780.0,71.6,31.1,11.9,2.7,1.4,0.9,0.4,-17.3
370180102,Ballan-Miré,Centre Ville,8.0,18760.0,23930.0,29620.0,14880.0,37940.0,61.6,42.2,6.5,4.0,1.4,1.7,0.9,-14.3
370180103,Ballan-Miré,Est Ville,5.0,22030.0,29060.0,38300.0,16640.0,50710.0,77.0,30.4,9.9,2.5,1.0,1.0,0.5,-19.8
370500101,Chambray-lès-Tours,Fontaine Blanche,10.0,18880.0,25190.0,32850.0,13900.0,42190.0,74.9,27.4,9.8,4.6,1.6,2.0,1.0,-16.7
370500102,Chambray-lès-Tours,Branchoire,13.0,17660.0,23040.0,30760.0,12750.0,39040.0,68.2,34.4,7.9,5.5,1.4,2.7,1.4,-16.0
370500103,Chambray-lès-Tours,Centre Ville-Pommiers,17.0,16070.0,21260.0,28080.0,11780.0,35880.0,67.7,33.3,4.9,8.0,2.4,3.8,1.8,-13.9
