iris_id,commune_name,place_in_commune,menages_fiscaux_imposes_pct,taux_bas_revenus_pct,revenu_q1_eur,revenu_median_eur,revenu_q3_eur,revenu_d1_eur,revenu_d9_eur,part_revenus_activite_pct,part_pensions_pct,part_autres_revenus_pct
781260102,Celle-Saint-Cloud,Beauregard 2,53.0,35.0,10580.0,18390.0,26570.0,6510.0,34350.0,68.7,30.5,0.8
781260103,Celle-Saint-Cloud,Beauregard 1,47.0,37.0,11530.0,17340.0,24730.0,7550.0,31380.0,72.9,26.3,0.8
781260104,Celle-Saint-Cloud,Étang de Beauregard,53.0,33.0,12180.0,18590.0,27340.0,5890.0,35520.0,68.8,29.1,2.1
781260105,Celle-Saint-Cloud,Gressets Centre Garenne Béchevet,79.0,9.0,25470.0,39340.0,63970.0,14020.0,103610.0,68.1,15.8,16.1
781260106,Celle-Saint-Cloud,La Jonchère,84.0,5.0,30720.0,43720.0,64800.0,19540.0,99660.0,73.6,19.0,7.4
781260107,Celle-Saint-Cloud,Élysée 2,78.0,7.0,26270.0,36740.0,49290.0,16910.0,65420.0,74.9,21.2,3.9
781260109,Celle-Saint-Cloud,Bourg La Feuillaume Nord,81.0,7.0,28800.0,48350.0,77110.0,18830.0,111150.0,72.5,16.6,10.9
781260110,Celle-Saint-Cloud,La Châtaignerie-La Feuillaume Sud,87.0,3.0,35440.0,55140.0,82420.0,21650.0,125530.0,74.6,13.0,12.4
781260111,Celle-Saint-Cloud,Bois Fontaine,77.0,9.0,21810.0,33390.0,50240.0,14710.0,71240.0,74.2,19.3,6.5
781330101,Chambourcy,Nord,79.0,7.0,24540.0,35620.0,50660.0,16160.0,74140.0,71.0,20.9,8.1
781330102,Chambourcy,Sud,71.0,12.0,20180.0,36200.0,64220.0,11950.0,98880.0,66.7,19.9,13.4
781380101,Chanteloup-les-Vignes,Le Bois Village,71.0,11.0,20100.0,28810.0,38550.0,12490.0,51190.0,74.1,22.7,3.2
781380102,Chanteloup-les-Vignes,L'Ouest,41.0,39.0,10020.0,17110.0,25470.0,5330.0,34410.0,79.7,18.8,1.5
781380103,Chanteloup-les-Vignes,Le Centre,51.0,35.0,11370.0,18430.0,26900.0,6060.0,35310.0,87.0,11.4,1.6
781380104,Chanteloup-les-Vignes,L'Est,41.0,49.0,7710.0,14440.0,24290.0,3250.0,35280.0,76.2,22.1,1.7
781460101,Chatou,Tête de Girafe,80.0,8.0,25450.0,37760.0,52780.0,15030.0,75370.0,78.6,15.1,6.3
781460102,Chatou,Les Landes,60.0,25.0,13540.0,23310.0,36260.0,7270.0,53930.0,76.9,19.6,3.5
781460103,Chatou,Vlaminck,73.0,11.0,20970.0,29890.0,41780.0,13500.0,61190.0,79.6,16.1,4.3
781460104,Chatou,Ancien Cimetière,79.0,8.0,26280.0,40140.0,55400.0,15790.0,75960.0,81.5,14.3,4.2
781460105,Chatou,Maupassant,75.0,12.0,20900.0,29050.0,39400.0,12730.0,53350.0,80.9,16.0,3.1
781460106,Chatou,Europe,81.0,8.0,25850.0,35990.0,49220.0,15760.0,64950.0,77.0,19.7,3.3
781460107,Chatou,Les Marolles,61.0,21.0,14790.0,24100.0,39120.0,7990.0,56680.0,79.9,16.7,3.4
781460108,Chatou,Gambetta,79.0,9.0,23370.0,34890.0,52530.0,14860.0,75430.0,80.1,15.1,4.8
781460109,Chatou,Hôtel de Ville,87.0,3.0,34840.0,47980.0,68010.0,24270.0,90590.0,66.1,20.8,13.1
781460110,Chatou,La Pièce d'Eau,83.0,7.0,30000.0,45090.0,62830.0,18320.0,88650.0,77.3,13.7,9.0
781460111,Chatou,Brimont,83.0,5.0,32550.0,47750.0,71980.0,21210.0,101370.0,72.7,19.8,7.5
781460112,Chatou,Berteaux,82.0,5.0,28760.0,42820.0,64430.0,18600.0,94630.0,70.5,21.2,8.3
781460113,Chatou,Labelonye,85.0,3.0,35780.0,55700.0,78340.0,22880.0,121160.0,70.7,16.5,12.8
781580103,Chesnay-Rocquencourt,Saint-Germain,75.0,9.0,22570.0,34440.0,50730.0,13850.0,68260.0,60.3,32.5,7.2
781580106,Chesnay-Rocquencourt,Glatigny,70.0,12.0,19930.0,29780.0,43020.0,12400.0,62390.0,73.3,20.3,6.4
781580107,Chesnay-Rocquencourt,Rueil,81.0,3.0,30740.0,49890.0,72730.0,19480.0,112110.0,72.9,12.9,14.2
781580108,Chesnay-Rocquencourt,Saint-Antoine,83.0,5.0,36640.0,54160.0,79090.0,23530.0,125120.0,68.2,17.2,14.6
781580109,Chesnay-Rocquencourt,Nouveau Chesnay,81.0,5.0,26570.0,37940.0,52420.0,18140.0,71030.0,65.6,29.2,5.2
781580110,Chesnay-Rocquencourt,Guynemer,64.0,15.0,18910.0,28600.0,44780.0,11510.0,64770.0,74.1,19.0,6.9
781580111,Chesnay-Rocquencourt,Chesnay Village,73.0,11.0,21270.0,29230.0,39650.0,12940.0,54300.0,73.7,23.0,3.3
781580201,Chesnay-Rocquencourt,Rocquencourt,80.0,9.0,25160.0,38440.0,56170.0,14670.0,76730.0,60.9,31.1,8.0
781600101,Chevreuse,Chevreuse Coteau Nord,83.0,3.0,29500.0,42040.0,58320.0,20360.0,77780.0,69.9,23.4,6.7
781600102,Chevreuse,Chevreuse Coteau Sud,73.0,11.0,20030.0,30870.0,46090.0,13060.0,64900.0,69.1,23.1,7.8
781650101,Clayes-sous-Bois,Quartier Val Joyeux,81.0,4.0,26520.0,34980.0,46890.0,19200.0,62770.0,67.7,26.6,5.7
781650102,Clayes-sous-Bois,Quartier Nord,66.0,18.0,17170.0,25520.0,34520.0,9170.0,44410.0,72.6,24.9,2.5
781650103,Clayes-sous-Bois,Quartier Centre 1,57.0,21.0,15200.0,21570.0,28500.0,9790.0,37190.0,79.4,19.1,1.5
781650104,Clayes-sous-Bois,Quartier Centre 2,71.0,11.0,20900.0,27510.0,35700.0,13150.0,45300.0,70.1,28.2,1.7
781650105,Clayes-sous-Bois,Quartier Ouest Nord,57.0,27.0,13100.0,21240.0,30770.0,7690.0,40700.0,75.9,21.3,2.8
781650106,Clayes-sous-Bois,Quartier Ouest Sud,67.0,16.0,18530.0,29040.0,39580.0,9410.0,51740.0,74.7,23.0,2.3
781720101,Conflans-Sainte-Honorine,Fin d'Oise,75.0,11.0,21640.0,33080.0,46540.0,13090.0,61310.0,76.1,19.9,4.0
781720102,Conflans-Sainte-Honorine,Gallieni,65.0,23.0,15030.0,26050.0,36440.0,7180.0,47390.0,77.6,20.8,1.6
781720103,Conflans-Sainte-Honorine,Boutries,57.0,25.0,13540.0,23380.0,33840.0,7400.0,46960.0,83.7,14.9,1.4
781720104,Conflans-Sainte-Honorine,Les Roches,71.0,17.0,18210.0,28310.0,39020.0,9530.0,53230.0,73.5,20.4,6.1
781720105,Conflans-Sainte-Honorine,Basses Roches,81.0,7.0,24930.0,34030.0,44890.0,16060.0,58980.0,75.7,21.2,3.1
781720106,Conflans-Sainte-Honorine,Grandes Terres,75.0,7.0,24720.0,32000.0,42060.0,16850.0,52660.0,72.0,24.3,3.7
